block_group,B08134_001E,B08134_003E_M,B08134_006E_M,B08134_009E_M,B08134_010E,B08134_011E,B08134_013E_M,B08134_016E_M,B08134_019E_M,B08134_020E,B08134_071E,B08134_073E_M,B08134_076E_M,B08134_079E_M,B08134_080E
480291720052,3163.0,351.0,998.0,1576.0,238.0,3151.0,351.0,998.0,1564.0,238.0,0.0,0.0,0.0,0.0,0.0
480291720062,980.0,26.0,317.0,551.0,86.0,961.0,26.0,317.0,532.0,86.0,0.0,0.0,0.0,0.0,0.0
480291720063,767.0,22.0,171.0,471.0,103.0,732.0,0.0,158.0,471.0,103.0,0.0,0.0,0.0,0.0,0.0
480291720072,975.0,84.0,318.0,556.0,17.0,975.0,84.0,318.0,556.0,17.0,0.0,0.0,0.0,0.0,0.0
480291720073,2068.0,248.0,727.0,836.0,257.0,2049.0,248.0,727.0,836.0,238.0,0.0,0.0,0.0,0.0,0.0
480291801012,705.0,157.0,305.0,189.0,54.0,652.0,157.0,290.0,189.0,16.0,38.0,0.0,0.0,0.0,38.0
480291315031,340.0,60.0,186.0,94.0,0.0,306.0,47.0,186.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
480291315032,455.0,98.0,261.0,96.0,0.0,455.0,98.0,261.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
480291315041,523.0,64.0,270.0,150.0,39.0,475.0,21.0,265.0,150.0,39.0,48.0,43.0,5.0,0.0,0.0
480291315042,297.0,68.0,180.0,49.0,0.0,297.0,68.0,180.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
480291315051,1045.0,120.0,642.0,271.0,12.0,1013.0,120.0,628.0,253.0,12.0,18.0,0.0,0.0,18.0,0.0
480291315052,1095.0,205.0,535.0,339.0,16.0,1067.0,205.0,535.0,327.0,0.0,28.0,0.0,0.0,12.0,16.0
480291315062,1169.0,93.0,624.0,380.0,72.0,1099.0,76.0,624.0,355.0,44.0,60.0,17.0,0.0,15.0,28.0
480291316081,843.0,263.0,345.0,235.0,0.0,727.0,147.0,345.0,235.0,0.0,34.0,34.0,0.0,0.0,0.0
480291315071,1302.0,214.0,496.0,492.0,100.0,1231.0,214.0,496.0,421.0,100.0,71.0,0.0,0.0,71.0,0.0
480291315073,1029.0,126.0,545.0,285.0,73.0,966.0,99.0,545.0,285.0,37.0,36.0,0.0,0.0,0.0,36.0
480291316012,1436.0,179.0,587.0,596.0,74.0,1410.0,179.0,587.0,596.0,48.0,0.0,0.0,0.0,0.0,0.0
480291316082,1547.0,227.0,690.0,599.0,31.0,1547.0,227.0,690.0,599.0,31.0,0.0,0.0,0.0,0.0,0.0
480291316092,955.0,101.0,566.0,278.0,10.0,955.0,101.0,566.0,278.0,10.0,0.0,0.0,0.0,0.0,0.0
480291316093,1596.0,335.0,752.0,389.0,120.0,1434.0,321.0,633.0,373.0,107.0,13.0,0.0,0.0,0.0,13.0
480291316102,1200.0,111.0,813.0,276.0,0.0,1143.0,111.0,767.0,265.0,0.0,25.0,0.0,14.0,11.0,0.0
480291316111,454.0,48.0,201.0,194.0,11.0,427.0,48.0,201.0,172.0,6.0,22.0,0.0,0.0,22.0,0.0
480291316131,733.0,56.0,353.0,324.0,0.0,733.0,56.0,353.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0
480291316132,1177.0,247.0,457.0,436.0,37.0,1135.0,245.0,436.0,427.0,27.0,10.0,0.0,0.0,0.0,10.0
480291316142,233.0,34.0,59.0,135.0,5.0,233.0,34.0,59.0,135.0,5.0,0.0,0.0,0.0,0.0,0.0
480291316151,1853.0,427.0,709.0,717.0,0.0,1593.0,427.0,603.0,563.0,0.0,106.0,0.0,106.0,0.0,0.0
480291316153,959.0,131.0,403.0,384.0,41.0,959.0,131.0,403.0,384.0,41.0,0.0,0.0,0.0,0.0,0.0
480291316154,574.0,162.0,123.0,224.0,65.0,574.0,162.0,123.0,224.0,65.0,0.0,0.0,0.0,0.0,0.0
480291318012,325.0,14.0,52.0,227.0,32.0,311.0,14.0,52.0,213.0,32.0,14.0,0.0,0.0,14.0,0.0
480291318021,1015.0,156.0,512.0,245.0,102.0,1015.0,156.0,512.0,245.0,102.0,0.0,0.0,0.0,0.0,0.0
480291318023,967.0,113.0,356.0,486.0,12.0,967.0,113.0,356.0,486.0,12.0,0.0,0.0,0.0,0.0,0.0
480291411011,385.0,127.0,123.0,126.0,9.0,317.0,112.0,103.0,102.0,0.0,44.0,0.0,20.0,24.0,0.0
480291411013,547.0,206.0,173.0,104.0,64.0,513.0,206.0,145.0,104.0,58.0,6.0,0.0,0.0,0.0,6.0
480291411021,289.0,49.0,164.0,76.0,0.0,229.0,49.0,104.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
480291411023,762.0,243.0,204.0,283.0,32.0,527.0,198.0,184.0,135.0,10.0,180.0,0.0,10.0,148.0,22.0
480291414022,870.0,176.0,382.0,312.0,0.0,863.0,176.0,382.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0
480291414032,1364.0,239.0,671.0,397.0,57.0,1289.0,213.0,652.0,379.0,45.0,25.0,0.0,7.0,6.0,12.0
480291414041,1310.0,324.0,767.0,144.0,75.0,1228.0,243.0,766.0,144.0,75.0,0.0,0.0,0.0,0.0,0.0
480291414043,229.0,74.0,114.0,33.0,8.0,215.0,74.0,108.0,33.0,0.0,14.0,0.0,6.0,0.0,8.0
480291416002,972.0,101.0,567.0,227.0,77.0,972.0,101.0,567.0,227.0,77.0,0.0,0.0,0.0,0.0,0.0
480291513011,462.0,25.0,196.0,171.0,70.0,393.0,25.0,196.0,138.0,34.0,53.0,0.0,0.0,17.0,36.0
480291513012,240.0,46.0,92.0,84.0,18.0,225.0,31.0,92.0,84.0,18.0,0.0,0.0,0.0,0.0,0.0
480291513013,623.0,195.0,214.0,191.0,23.0,551.0,152.0,214.0,170.0,15.0,29.0,0.0,0.0,21.0,8.0
480291513014,1228.0,285.0,483.0,359.0,101.0,1135.0,229.0,483.0,330.0,93.0,23.0,11.0,0.0,4.0,8.0
480291513021,687.0,128.0,237.0,231.0,91.0,638.0,109.0,217.0,231.0,81.0,17.0,7.0,0.0,0.0,10.0
480291513022,656.0,120.0,339.0,138.0,59.0,614.0,105.0,335.0,138.0,36.0,27.0,0.0,4.0,0.0,23.0
480291521003,341.0,62.0,54.0,198.0,27.0,275.0,0.0,50.0,198.0,27.0,4.0,0.0,4.0,0.0,0.0
480291521004,829.0,103.0,317.0,365.0,44.0,751.0,103.0,239.0,365.0,44.0,0.0,0.0,0.0,0.0,0.0
480291522011,1200.0,95.0,287.0,678.0,140.0,1157.0,95.0,287.0,635.0,140.0,28.0,0.0,0.0,28.0,0.0
480291522012,707.0,63.0,132.0,421.0,91.0,707.0,63.0,132.0,421.0,91.0,0.0,0.0,0.0,0.0,0.0
480291522013,817.0,222.0,201.0,213.0,181.0,784.0,189.0,201.0,213.0,181.0,0.0,0.0,0.0,0.0,0.0
480291522021,1484.0,67.0,474.0,800.0,143.0,1458.0,50.0,474.0,791.0,143.0,0.0,0.0,0.0,0.0,0.0
480291605011,448.0,138.0,148.0,110.0,52.0,365.0,138.0,121.0,88.0,18.0,83.0,0.0,27.0,22.0,34.0
480291605012,354.0,25.0,226.0,103.0,0.0,312.0,21.0,221.0,70.0,0.0,29.0,0.0,0.0,29.0,0.0
480291605021,165.0,70.0,78.0,10.0,7.0,165.0,70.0,78.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0
480291609013,373.0,112.0,125.0,105.0,31.0,347.0,98.0,125.0,105.0,19.0,12.0,0.0,0.0,0.0,12.0
480291605022,386.0,123.0,148.0,70.0,45.0,380.0,117.0,148.0,70.0,45.0,6.0,6.0,0.0,0.0,0.0
480291605024,583.0,201.0,203.0,147.0,32.0,546.0,201.0,203.0,110.0,32.0,37.0,0.0,0.0,37.0,0.0
480291609011,327.0,79.0,98.0,150.0,0.0,281.0,67.0,98.0,116.0,0.0,12.0,0.0,0.0,12.0,0.0
480291609021,876.0,189.0,360.0,226.0,101.0,816.0,189.0,360.0,194.0,73.0,60.0,0.0,0.0,32.0,28.0
480291609023,492.0,110.0,204.0,138.0,40.0,475.0,110.0,204.0,138.0,23.0,17.0,0.0,0.0,0.0,17.0
480291613022,681.0,70.0,266.0,328.0,17.0,681.0,70.0,266.0,328.0,17.0,0.0,0.0,0.0,0.0,0.0
480291613032,906.0,111.0,463.0,324.0,8.0,906.0,111.0,463.0,324.0,8.0,0.0,0.0,0.0,0.0,0.0
480291613041,737.0,180.0,212.0,280.0,65.0,716.0,180.0,212.0,280.0,44.0,21.0,0.0,0.0,0.0,21.0
480291614001,3532.0,2327.0,926.0,217.0,62.0,1482.0,914.0,404.0,138.0,26.0,144.0,42.0,102.0,0.0,0.0
480291615031,1006.0,207.0,482.0,308.0,9.0,975.0,207.0,468.0,300.0,0.0,23.0,0.0,14.0,0.0,9.0
480291615033,369.0,10.0,257.0,72.0,30.0,369.0,10.0,257.0,72.0,30.0,0.0,0.0,0.0,0.0,0.0
480291615041,641.0,33.0,415.0,146.0,47.0,606.0,33.0,415.0,111.0,47.0,35.0,0.0,0.0,35.0,0.0
480291618011,1479.0,221.0,709.0,460.0,89.0,1426.0,194.0,709.0,434.0,89.0,26.0,0.0,0.0,26.0,0.0
480291618012,279.0,50.0,55.0,162.0,12.0,267.0,50.0,55.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0
480291618022,1490.0,198.0,774.0,418.0,100.0,1360.0,136.0,774.0,365.0,85.0,15.0,0.0,0.0,0.0,15.0
480291619011,503.0,235.0,105.0,160.0,3.0,444.0,190.0,94.0,160.0,0.0,3.0,0.0,0.0,0.0,3.0
480291619022,1351.0,160.0,412.0,732.0,47.0,1239.0,160.0,356.0,676.0,47.0,56.0,0.0,56.0,0.0,0.0
480291619023,1379.0,44.0,478.0,742.0,115.0,1379.0,44.0,478.0,742.0,115.0,0.0,0.0,0.0,0.0,0.0
480291620032,618.0,174.0,134.0,269.0,41.0,579.0,165.0,123.0,250.0,41.0,0.0,0.0,0.0,0.0,0.0
480291620033,389.0,44.0,115.0,210.0,20.0,377.0,32.0,115.0,210.0,20.0,0.0,0.0,0.0,0.0,0.0
480291620042,810.0,183.0,311.0,288.0,28.0,780.0,183.0,281.0,288.0,28.0,0.0,0.0,0.0,0.0,0.0
480291713011,313.0,25.0,167.0,91.0,30.0,287.0,25.0,150.0,91.0,21.0,26.0,0.0,17.0,0.0,9.0
480291713021,790.0,369.0,307.0,114.0,0.0,466.0,93.0,271.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0
480291713022,339.0,17.0,252.0,41.0,29.0,317.0,17.0,252.0,41.0,7.0,22.0,0.0,0.0,0.0,22.0
480291716011,659.0,87.0,303.0,269.0,0.0,598.0,87.0,293.0,218.0,0.0,51.0,0.0,0.0,51.0,0.0
480291716013,434.0,97.0,213.0,124.0,0.0,409.0,97.0,188.0,124.0,0.0,21.0,0.0,21.0,0.0,0.0
480291716021,915.0,207.0,236.0,391.0,81.0,800.0,182.0,214.0,360.0,44.0,73.0,0.0,22.0,14.0,37.0
480291719022,2425.0,320.0,862.0,1147.0,96.0,2380.0,320.0,862.0,1102.0,96.0,0.0,0.0,0.0,0.0,0.0
480291719023,2936.0,493.0,1117.0,1017.0,309.0,2823.0,493.0,1089.0,1017.0,224.0,28.0,0.0,0.0,0.0,28.0
480291719131,1928.0,279.0,826.0,609.0,214.0,1856.0,279.0,805.0,596.0,176.0,59.0,0.0,21.0,0.0,38.0
480291719132,695.0,162.0,243.0,186.0,104.0,658.0,162.0,243.0,158.0,95.0,9.0,0.0,0.0,0.0,9.0
480291719142,934.0,139.0,378.0,270.0,147.0,895.0,139.0,375.0,270.0,111.0,39.0,0.0,3.0,0.0,36.0
480291719143,1057.0,250.0,330.0,427.0,50.0,972.0,219.0,330.0,399.0,24.0,35.0,0.0,0.0,9.0,26.0
480291719161,1625.0,261.0,551.0,694.0,119.0,1583.0,243.0,551.0,670.0,119.0,0.0,0.0,0.0,0.0,0.0
480291719162,838.0,86.0,426.0,277.0,49.0,793.0,86.0,426.0,232.0,49.0,45.0,0.0,0.0,45.0,0.0
480291719171,1913.0,240.0,737.0,823.0,113.0,1788.0,240.0,694.0,741.0,113.0,58.0,0.0,0.0,58.0,0.0
480291719172,2236.0,315.0,784.0,882.0,255.0,2085.0,303.0,784.0,806.0,192.0,86.0,0.0,0.0,23.0,63.0
480291215053,985.0,129.0,473.0,329.0,54.0,977.0,121.0,473.0,329.0,54.0,0.0,0.0,0.0,0.0,0.0
480291216051,641.0,123.0,346.0,167.0,5.0,641.0,123.0,346.0,167.0,5.0,0.0,0.0,0.0,0.0,0.0
480291216052,272.0,53.0,119.0,87.0,13.0,235.0,44.0,114.0,68.0,9.0,11.0,0.0,0.0,7.0,4.0
480291216062,1401.0,392.0,638.0,300.0,71.0,1305.0,325.0,638.0,271.0,71.0,0.0,0.0,0.0,0.0,0.0
480291216063,425.0,178.0,157.0,75.0,15.0,425.0,178.0,157.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0
480291217011,640.0,191.0,354.0,74.0,21.0,609.0,191.0,323.0,74.0,21.0,0.0,0.0,0.0,0.0,0.0
480291217012,345.0,135.0,66.0,135.0,9.0,331.0,121.0,66.0,135.0,9.0,0.0,0.0,0.0,0.0,0.0
480291217014,569.0,165.0,224.0,153.0,27.0,542.0,138.0,224.0,153.0,27.0,0.0,0.0,0.0,0.0,0.0
480291217021,1696.0,456.0,655.0,505.0,80.0,1659.0,456.0,655.0,486.0,62.0,19.0,0.0,0.0,19.0,0.0
480291217023,1198.0,251.0,635.0,210.0,102.0,1167.0,229.0,630.0,210.0,98.0,0.0,0.0,0.0,0.0,0.0
480291218081,381.0,52.0,244.0,52.0,33.0,351.0,52.0,231.0,52.0,16.0,30.0,0.0,13.0,0.0,17.0
480291218091,510.0,102.0,299.0,94.0,15.0,510.0,102.0,299.0,94.0,15.0,0.0,0.0,0.0,0.0,0.0
480291218092,1025.0,143.0,509.0,321.0,52.0,1014.0,132.0,509.0,321.0,52.0,0.0,0.0,0.0,0.0,0.0
480291218101,1539.0,411.0,675.0,389.0,64.0,1497.0,390.0,675.0,389.0,43.0,11.0,0.0,0.0,0.0,11.0
480291218102,756.0,62.0,434.0,209.0,51.0,696.0,62.0,387.0,209.0,38.0,13.0,0.0,0.0,0.0,13.0
480291218112,560.0,41.0,229.0,212.0,78.0,560.0,41.0,229.0,212.0,78.0,0.0,0.0,0.0,0.0,0.0
480291218121,1978.0,188.0,1221.0,502.0,67.0,1855.0,188.0,1190.0,477.0,0.0,67.0,0.0,0.0,0.0,67.0
480291219032,1191.0,195.0,532.0,386.0,78.0,1191.0,195.0,532.0,386.0,78.0,0.0,0.0,0.0,0.0,0.0
480291218123,416.0,99.0,266.0,51.0,0.0,416.0,99.0,266.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
480291218124,262.0,42.0,82.0,135.0,3.0,259.0,42.0,82.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0
480291219031,1333.0,181.0,536.0,545.0,71.0,1322.0,181.0,536.0,545.0,60.0,0.0,0.0,0.0,0.0,0.0
480291219042,1093.0,180.0,357.0,496.0,60.0,1067.0,180.0,357.0,486.0,44.0,7.0,0.0,0.0,0.0,7.0
480291219051,956.0,175.0,299.0,373.0,109.0,956.0,175.0,299.0,373.0,109.0,0.0,0.0,0.0,0.0,0.0
480291219061,1382.0,258.0,604.0,465.0,55.0,1334.0,257.0,589.0,433.0,55.0,30.0,1.0,15.0,14.0,0.0
480291219062,1348.0,395.0,446.0,420.0,87.0,1276.0,360.0,446.0,420.0,50.0,0.0,0.0,0.0,0.0,0.0
480291219072,5011.0,363.0,1868.0,2125.0,655.0,4954.0,363.0,1868.0,2068.0,655.0,14.0,0.0,0.0,14.0,0.0
480291219081,830.0,26.0,278.0,377.0,149.0,765.0,26.0,278.0,364.0,97.0,52.0,0.0,0.0,0.0,52.0
480291209024,1129.0,386.0,604.0,97.0,42.0,1083.0,386.0,558.0,97.0,42.0,46.0,0.0,46.0,0.0,0.0
480291211103,824.0,258.0,381.0,146.0,39.0,797.0,258.0,364.0,136.0,39.0,0.0,0.0,0.0,0.0,0.0
480291211183,816.0,129.0,339.0,305.0,43.0,816.0,129.0,339.0,305.0,43.0,0.0,0.0,0.0,0.0,0.0
480291211192,1944.0,397.0,998.0,474.0,75.0,1890.0,377.0,964.0,474.0,75.0,34.0,0.0,34.0,0.0,0.0
480291211193,968.0,94.0,717.0,157.0,0.0,966.0,94.0,715.0,157.0,0.0,2.0,0.0,2.0,0.0,0.0
480291211202,1141.0,55.0,612.0,460.0,14.0,1123.0,55.0,612.0,442.0,14.0,18.0,0.0,0.0,18.0,0.0
480291211211,874.0,179.0,390.0,298.0,7.0,863.0,179.0,390.0,287.0,7.0,11.0,0.0,0.0,11.0,0.0
480291211212,590.0,152.0,233.0,187.0,18.0,590.0,152.0,233.0,187.0,18.0,0.0,0.0,0.0,0.0,0.0
480291211221,827.0,105.0,391.0,317.0,14.0,827.0,105.0,391.0,317.0,14.0,0.0,0.0,0.0,0.0,0.0
480291211222,729.0,114.0,375.0,208.0,32.0,729.0,114.0,375.0,208.0,32.0,0.0,0.0,0.0,0.0,0.0
480291211223,1387.0,355.0,686.0,320.0,26.0,1371.0,347.0,686.0,320.0,18.0,8.0,0.0,0.0,0.0,8.0
480291215014,767.0,123.0,281.0,266.0,97.0,754.0,117.0,274.0,266.0,97.0,13.0,6.0,7.0,0.0,0.0
480291713023,271.0,30.0,188.0,53.0,0.0,246.0,5.0,188.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
480291713024,253.0,53.0,123.0,68.0,9.0,247.0,47.0,123.0,68.0,9.0,0.0,0.0,0.0,0.0,0.0
480291714012,1373.0,260.0,818.0,289.0,6.0,1358.0,260.0,818.0,280.0,0.0,6.0,0.0,0.0,0.0,6.0
480291714021,903.0,32.0,389.0,351.0,131.0,812.0,32.0,377.0,323.0,80.0,66.0,0.0,0.0,28.0,38.0
480291714023,1162.0,200.0,672.0,268.0,22.0,1105.0,200.0,672.0,211.0,22.0,47.0,0.0,0.0,47.0,0.0
480291715011,496.0,115.0,167.0,165.0,49.0,472.0,110.0,164.0,154.0,44.0,9.0,0.0,3.0,6.0,0.0
480291715021,618.0,210.0,207.0,187.0,14.0,609.0,210.0,207.0,187.0,5.0,9.0,0.0,0.0,0.0,9.0
480291715022,298.0,40.0,82.0,104.0,72.0,281.0,40.0,82.0,104.0,55.0,17.0,0.0,0.0,0.0,17.0
480291715024,582.0,101.0,190.0,241.0,50.0,567.0,101.0,175.0,241.0,50.0,0.0,0.0,0.0,0.0,0.0
480291914121,996.0,142.0,524.0,304.0,26.0,949.0,142.0,489.0,292.0,26.0,5.0,0.0,0.0,5.0,0.0
480291914131,1317.0,167.0,691.0,356.0,103.0,1296.0,167.0,691.0,356.0,82.0,0.0,0.0,0.0,0.0,0.0
480291914132,1763.0,427.0,968.0,314.0,54.0,1664.0,359.0,937.0,314.0,54.0,0.0,0.0,0.0,0.0,0.0
480291915031,984.0,166.0,544.0,256.0,18.0,966.0,166.0,526.0,256.0,18.0,0.0,0.0,0.0,0.0,0.0
480291915032,792.0,77.0,413.0,212.0,90.0,792.0,77.0,413.0,212.0,90.0,0.0,0.0,0.0,0.0,0.0
480291915033,502.0,184.0,194.0,88.0,36.0,502.0,184.0,194.0,88.0,36.0,0.0,0.0,0.0,0.0,0.0
480291915041,492.0,72.0,310.0,107.0,3.0,487.0,72.0,305.0,107.0,3.0,5.0,0.0,5.0,0.0,0.0
480291915042,530.0,116.0,216.0,147.0,51.0,527.0,116.0,213.0,147.0,51.0,0.0,0.0,0.0,0.0,0.0
480291915051,468.0,129.0,214.0,118.0,7.0,468.0,129.0,214.0,118.0,7.0,0.0,0.0,0.0,0.0,0.0
480291915052,464.0,153.0,222.0,82.0,7.0,457.0,146.0,222.0,82.0,7.0,0.0,0.0,0.0,0.0,0.0
480291915061,997.0,234.0,593.0,157.0,13.0,997.0,234.0,593.0,157.0,13.0,0.0,0.0,0.0,0.0,0.0
480291915062,1309.0,381.0,530.0,282.0,116.0,1170.0,307.0,499.0,248.0,116.0,34.0,0.0,0.0,34.0,0.0
480291915063,809.0,71.0,525.0,191.0,22.0,809.0,71.0,525.0,191.0,22.0,0.0,0.0,0.0,0.0,0.0
480291917012,313.0,61.0,189.0,53.0,10.0,305.0,53.0,189.0,53.0,10.0,0.0,0.0,0.0,0.0,0.0
480291917021,2094.0,419.0,1142.0,533.0,0.0,2039.0,382.0,1124.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0
480291917023,565.0,101.0,293.0,166.0,5.0,565.0,101.0,293.0,166.0,5.0,0.0,0.0,0.0,0.0,0.0
480291917024,327.0,37.0,155.0,77.0,58.0,325.0,37.0,155.0,75.0,58.0,0.0,0.0,0.0,0.0,0.0
480291918061,460.0,66.0,259.0,129.0,6.0,460.0,66.0,259.0,129.0,6.0,0.0,0.0,0.0,0.0,0.0
480291918062,516.0,130.0,201.0,185.0,0.0,516.0,130.0,201.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0
480291918071,1645.0,261.0,779.0,510.0,95.0,1554.0,210.0,745.0,510.0,89.0,6.0,0.0,0.0,0.0,6.0
480291918072,1482.0,320.0,676.0,429.0,57.0,1469.0,307.0,676.0,429.0,57.0,0.0,0.0,0.0,0.0,0.0
480291918082,850.0,87.0,438.0,279.0,46.0,815.0,69.0,438.0,270.0,38.0,0.0,0.0,0.0,0.0,0.0
480291918091,1997.0,115.0,719.0,1099.0,64.0,1969.0,96.0,719.0,1099.0,55.0,9.0,0.0,0.0,0.0,9.0
480291918101,1284.0,220.0,499.0,505.0,60.0,1246.0,206.0,499.0,488.0,53.0,0.0,0.0,0.0,0.0,0.0
480291918102,1026.0,93.0,218.0,575.0,140.0,1012.0,86.0,218.0,575.0,133.0,0.0,0.0,0.0,0.0,0.0
480291918121,1068.0,106.0,411.0,484.0,67.0,1057.0,106.0,411.0,484.0,56.0,0.0,0.0,0.0,0.0,0.0
480291918122,619.0,51.0,234.0,272.0,62.0,611.0,51.0,234.0,272.0,54.0,0.0,0.0,0.0,0.0,0.0
480291918132,1154.0,160.0,424.0,512.0,58.0,1115.0,121.0,424.0,512.0,58.0,0.0,0.0,0.0,0.0,0.0
480291821062,1657.0,113.0,641.0,812.0,91.0,1599.0,89.0,607.0,812.0,91.0,0.0,0.0,0.0,0.0,0.0
480291905031,740.0,221.0,419.0,91.0,9.0,723.0,221.0,419.0,75.0,8.0,17.0,0.0,0.0,16.0,1.0
480291905033,846.0,237.0,489.0,112.0,8.0,758.0,217.0,462.0,71.0,8.0,48.0,0.0,7.0,41.0,0.0
480291905041,694.0,181.0,404.0,96.0,13.0,661.0,174.0,395.0,79.0,13.0,17.0,0.0,0.0,17.0,0.0
480291906031,724.0,243.0,354.0,113.0,14.0,626.0,214.0,321.0,85.0,6.0,62.0,6.0,20.0,28.0,8.0
480291906032,724.0,96.0,413.0,210.0,5.0,712.0,96.0,409.0,202.0,5.0,8.0,0.0,0.0,8.0,0.0
480291906042,584.0,111.0,224.0,196.0,53.0,504.0,82.0,186.0,183.0,53.0,22.0,0.0,9.0,13.0,0.0
480291906043,697.0,158.0,418.0,109.0,12.0,663.0,149.0,393.0,109.0,12.0,34.0,9.0,25.0,0.0,0.0
480291910052,520.0,106.0,315.0,82.0,17.0,489.0,93.0,307.0,78.0,11.0,10.0,0.0,0.0,4.0,6.0
480291910061,425.0,102.0,206.0,100.0,17.0,348.0,37.0,206.0,88.0,17.0,0.0,0.0,0.0,0.0,0.0
480291910063,843.0,286.0,267.0,260.0,30.0,739.0,286.0,267.0,186.0,0.0,104.0,0.0,0.0,74.0,30.0
480291801014,337.0,58.0,186.0,93.0,0.0,328.0,58.0,177.0,93.0,0.0,9.0,0.0,9.0,0.0,0.0
480291801015,324.0,126.0,150.0,35.0,13.0,250.0,97.0,133.0,20.0,0.0,32.0,2.0,17.0,0.0,13.0
480291801021,370.0,123.0,146.0,90.0,11.0,364.0,117.0,146.0,90.0,11.0,6.0,6.0,0.0,0.0,0.0
480291806044,284.0,10.0,93.0,149.0,32.0,284.0,10.0,93.0,149.0,32.0,0.0,0.0,0.0,0.0,0.0
480291801022,596.0,104.0,339.0,130.0,23.0,569.0,95.0,328.0,126.0,20.0,7.0,0.0,0.0,4.0,3.0
480291806041,915.0,248.0,479.0,181.0,7.0,908.0,248.0,479.0,181.0,0.0,7.0,0.0,0.0,0.0,7.0
480291806042,1039.0,268.0,567.0,159.0,45.0,972.0,268.0,500.0,159.0,45.0,0.0,0.0,0.0,0.0,0.0
480291806045,386.0,13.0,271.0,37.0,65.0,312.0,13.0,271.0,28.0,0.0,74.0,0.0,0.0,9.0,65.0
480291810033,2160.0,783.0,1039.0,338.0,0.0,1959.0,696.0,964.0,299.0,0.0,39.0,0.0,0.0,39.0,0.0
480291813032,873.0,209.0,373.0,185.0,106.0,680.0,151.0,373.0,129.0,27.0,101.0,14.0,0.0,14.0,73.0
480291814032,1637.0,513.0,855.0,269.0,0.0,1637.0,513.0,855.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0
480291814033,836.0,303.0,305.0,157.0,71.0,822.0,303.0,291.0,157.0,71.0,0.0,0.0,0.0,0.0,0.0
480291814042,749.0,329.0,300.0,85.0,35.0,734.0,314.0,300.0,85.0,35.0,0.0,0.0,0.0,0.0,0.0
480291815032,2361.0,437.0,1128.0,692.0,104.0,2233.0,385.0,1110.0,679.0,59.0,58.0,0.0,0.0,13.0,45.0
480291817112,1230.0,91.0,624.0,467.0,48.0,1212.0,90.0,622.0,466.0,34.0,18.0,1.0,2.0,1.0,14.0
480291817113,1549.0,92.0,639.0,782.0,36.0,1549.0,92.0,639.0,782.0,36.0,0.0,0.0,0.0,0.0,0.0
480291817153,757.0,38.0,503.0,154.0,62.0,757.0,38.0,503.0,154.0,62.0,0.0,0.0,0.0,0.0,0.0
480291817162,839.0,227.0,426.0,186.0,0.0,839.0,227.0,426.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0
480291817163,1518.0,130.0,688.0,682.0,18.0,1512.0,130.0,688.0,682.0,12.0,6.0,0.0,0.0,0.0,6.0
480291817164,669.0,67.0,401.0,185.0,16.0,669.0,67.0,401.0,185.0,16.0,0.0,0.0,0.0,0.0,0.0
480291817183,907.0,103.0,340.0,389.0,75.0,907.0,103.0,340.0,389.0,75.0,0.0,0.0,0.0,0.0,0.0
480291817201,1987.0,542.0,586.0,747.0,112.0,1902.0,465.0,586.0,747.0,104.0,8.0,0.0,0.0,0.0,8.0
480291817202,351.0,38.0,126.0,145.0,42.0,339.0,38.0,114.0,145.0,42.0,12.0,0.0,12.0,0.0,0.0
480291817211,1140.0,176.0,410.0,499.0,55.0,1126.0,176.0,396.0,499.0,55.0,0.0,0.0,0.0,0.0,0.0
480291817212,982.0,194.0,424.0,350.0,14.0,859.0,194.0,314.0,337.0,14.0,110.0,0.0,110.0,0.0,0.0
480291817231,921.0,208.0,246.0,349.0,118.0,915.0,208.0,240.0,349.0,118.0,0.0,0.0,0.0,0.0,0.0
480291817221,1026.0,111.0,454.0,362.0,99.0,1014.0,111.0,454.0,350.0,99.0,0.0,0.0,0.0,0.0,0.0
480291817222,737.0,96.0,307.0,285.0,49.0,736.0,95.0,307.0,285.0,49.0,1.0,1.0,0.0,0.0,0.0
480291817223,851.0,52.0,352.0,414.0,33.0,851.0,52.0,352.0,414.0,33.0,0.0,0.0,0.0,0.0,0.0
480291817232,504.0,92.0,175.0,208.0,29.0,504.0,92.0,175.0,208.0,29.0,0.0,0.0,0.0,0.0,0.0
